window_size,hash,ham_distance,similarity,error,blast_output,bitscore,eValue
3,Boost,26,59.375,16.055000,43.32,380,8e-123
3,Boost,26,59.375,16.055000,43.32,380,8e-123
3,Boost,25,60.9375,6.367500,54.57,374,2e-122
3,Boost,25,60.9375,6.367500,54.57,374,2e-122
3,Boost,26,59.375,14.365000,45.01,379,4e-122
3,Boost,29,54.6875,13.407500,41.28,379,1e-121
3,Boost,28,56.25,14.970000,41.28,379,1e-121
3,Boost,24,62.5,15.080000,47.42,375,1e-121
3,Boost,26,59.375,17.965000,41.41,377,1e-121
3,Boost,26,59.375,17.965000,41.41,377,1e-121
3,Boost,23,64.0625,13.757500,77.82,367,4e-121
3,Boost,22,65.625,11.365000,76.99,366,4e-121
3,Boost,25,60.9375,19.727500,41.21,376,4e-121
3,Boost,25,60.9375,19.727500,41.21,376,4e-121
3,Boost,25,60.9375,19.727500,41.21,376,4e-121
3,Boost,22,65.625,24.415000,41.21,376,4e-121
3,Boost,22,65.625,24.415000,41.21,376,4e-121
3,Boost,22,65.625,24.255000,41.37,377,6e-121
3,Boost,26,59.375,17.645000,41.73,376,2e-120
3,Boost,29,54.6875,1.937500,52.75,370,2e-120
3,Boost,26,59.375,15.735000,43.64,372,8e-120
3,Boost,20,68.75,26.620000,42.13,372,2e-119
3,Boost,29,54.6875,12.177500,42.51,372,2e-119
3,Boost,29,54.6875,12.707500,41.98,372,3e-119
3,Boost,29,54.6875,12.707500,41.98,372,3e-119
3,Boost,25,60.9375,17.297500,43.64,371,4e-119
3,Boost,24,62.5,17.430000,45.07,368,1e-118
3,Boost,25,60.9375,13.947500,46.99,373,2e-118
3,Boost,21,67.1875,24.677500,42.51,368,2e-118
3,Boost,26,59.375,11.635000,47.74,365,2e-118
3,Boost,29,54.6875,9.787500,44.9,369,3e-118
3,Boost,27,57.8125,13.422500,44.39,367,8e-118
3,Boost,27,57.8125,15.912500,41.9,367,1e-117
3,Boost,29,54.6875,12.347500,42.34,366,3e-117
3,Boost,25,60.9375,7.627500,53.31,369,1e-116
3,Boost,26,59.375,19.085000,40.29,365,1e-116
3,Boost,25,60.9375,16.317500,44.62,362,2e-116
3,Boost,29,54.6875,12.917500,41.77,362,5e-116
3,Boost,35,45.3125,5.152500,40.16,361,5e-115
3,Boost,26,59.375,15.635000,43.74,358,1e-114
3,Boost,22,65.625,12.835000,52.79,362,1e-114
3,Boost,27,57.8125,12.542500,45.27,358,2e-114
3,Boost,27,57.8125,14.592500,43.22,358,2e-114
3,Boost,27,57.8125,12.542500,45.27,359,2e-114
3,Boost,25,60.9375,20.207500,40.73,357,3e-114
3,Boost,28,56.25,13.880000,42.37,357,4e-114
3,Boost,25,60.9375,19.287500,41.65,358,5e-114
3,Boost,28,56.25,15.070000,41.18,357,6e-114
3,Boost,24,62.5,9.660000,52.84,360,7e-114
3,Boost,24,62.5,9.980000,52.52,359,2e-113
3,Boost,26,59.375,20.975000,38.4,355,2e-113
3,Boost,25,60.9375,19.757500,41.18,355,2e-113
3,Boost,20,68.75,19.200000,49.55,360,3e-113
3,Boost,29,54.6875,15.357500,39.33,355,6e-113
3,Boost,23,64.0625,18.752500,45.31,350,7e-112
3,Boost,24,62.5,9.080000,53.42,354,8e-112
3,Boost,25,60.9375,8.417500,52.52,355,2e-111
3,Boost,25,60.9375,8.417500,52.52,355,2e-111
3,Boost,24,62.5,20.360000,42.14,350,3e-111
3,Boost,26,59.375,14.795000,44.58,348,4e-111
3,Boost,24,62.5,18.160000,44.34,348,4e-111
3,Boost,20,68.75,23.940000,44.81,348,4e-111
3,Boost,25,60.9375,18.587500,42.35,350,5e-111
3,Boost,18,71.875,27.065000,44.81,348,5e-111
3,Boost,29,54.6875,16.257500,38.43,350,6e-111
3,Boost,29,54.6875,16.257500,38.43,350,6e-111
3,Boost,20,68.75,24.040000,44.71,347,1e-110
3,Boost,21,67.1875,22.377500,44.81,347,1e-110
3,Boost,21,67.1875,22.377500,44.81,347,1e-110
3,Boost,21,67.1875,22.477500,44.71,347,1e-110
3,Boost,26,59.375,14.565000,44.81,347,1e-110
3,Boost,19,70.3125,25.502500,44.81,346,2e-110
3,Boost,24,62.5,17.690000,44.81,346,2e-110
3,Boost,23,64.0625,25.712500,38.35,349,2e-110
3,Boost,21,67.1875,9.767500,57.42,352,3e-110
3,Boost,21,67.1875,9.767500,57.42,352,3e-110
3,Boost,23,64.0625,19.222500,44.84,346,3e-110
3,Boost,23,64.0625,19.482500,44.58,346,3e-110
3,Boost,20,68.75,23.810000,44.94,345,7e-110
3,Boost,28,56.25,11.670000,44.58,345,8e-110
3,Boost,24,62.5,21.410000,41.09,346,9e-110
3,Boost,27,57.8125,13.422500,44.39,345,1e-109
3,Boost,28,56.25,17.230000,39.02,346,3e-109
3,Boost,23,64.0625,23.782500,40.28,345,3e-109
3,Boost,21,67.1875,23.087500,44.1,343,5e-109
3,Boost,22,65.625,21.285000,44.34,343,5e-109
3,Boost,22,65.625,21.725000,43.9,343,5e-109
3,Boost,21,67.1875,22.947500,44.24,342,6e-109
3,Boost,29,54.6875,16.167500,38.52,343,7e-109
3,Boost,25,60.9375,20.047500,40.89,343,8e-109
3,Boost,23,64.0625,23.172500,40.89,342,3e-108
3,Boost,20,68.75,24.880000,43.87,337,8e-107
3,Boost,21,67.1875,23.467500,43.72,345,9e-107
3,Boost,26,59.375,19.375000,40,338,1e-106
3,Boost,22,65.625,20.295000,45.33,334,2e-106
3,Boost,26,59.375,19.255000,40.12,337,3e-106
3,Boost,25,60.9375,21.387500,39.55,335,8e-106
3,Boost,25,60.9375,21.387500,39.55,335,8e-106
3,Boost,25,60.9375,6.657500,54.28,337,9e-106
3,Boost,24,62.5,22.210000,40.29,328,1e-102
3,Boost,22,65.625,25.915000,39.71,324,1e-101
3,Boost,24,62.5,20.330000,42.17,321,8e-101
3,Boost,22,65.625,23.035000,42.59,321,8e-101
3,Boost,26,59.375,19.495000,39.88,322,8e-101
3,Boost,31,51.5625,1.732500,49.83,318,9e-101
3,Boost,23,64.0625,5.347500,69.41,314,1e-100
3,Boost,29,54.6875,15.397500,39.29,324,8e-100
3,Boost,25,60.9375,25.927500,35.01,315,3e-97
3,Boost,25,60.9375,8.447500,52.49,315,6e-97
3,Boost,26,59.375,13.335000,46.04,307,1e-96
3,Boost,26,59.375,13.335000,46.04,307,1e-96
3,Boost,24,62.5,23.440000,39.06,311,5e-96
3,Boost,28,56.25,17.650000,38.6,310,3e-95
3,Boost,24,62.5,23.760000,38.74,306,8e-95
3,Boost,24,62.5,5.740000,56.76,299,1e-94
3,Boost,25,60.9375,6.752500,67.69,298,2e-94
3,Boost,25,60.9375,12.637500,48.3,302,1e-92
3,Boost,25,60.9375,13.687500,47.25,306,8e-92
3,Boost,30,53.125,15.595000,37.53,298,1e-91
3,Boost,20,68.75,16.300000,52.45,300,1e-91
3,Boost,25,60.9375,26.387500,34.55,298,2e-91
3,Boost,23,64.0625,10.632500,53.43,301,2e-91
3,Boost,27,57.8125,5.382500,52.43,299,3e-91
3,Boost,27,57.8125,19.962500,37.85,297,3e-91
3,Boost,25,60.9375,7.317500,53.62,298,5e-91
3,Boost,29,54.6875,14.637500,40.05,295,6e-91
3,Boost,34,46.875,10.165000,36.71,296,1e-90
3,Boost,25,60.9375,10.937500,50,298,2e-90
3,Boost,23,64.0625,10.212500,53.85,297,2e-90
3,Boost,29,54.6875,15.712500,70.4,296,5e-90
3,Boost,22,65.625,11.975000,53.65,295,1e-89
3,Boost,21,67.1875,14.097500,53.09,295,1e-89
3,Boost,20,68.75,31.110000,37.64,293,2e-89
3,Boost,22,65.625,17.795000,47.83,296,2e-89
3,Boost,22,65.625,11.755000,53.87,294,3e-89
3,Boost,37,42.1875,4.937500,37.25,293,7e-89
3,Boost,26,59.375,12.945000,46.43,291,1e-88
3,Boost,24,62.5,9.600000,52.9,294,2e-88
3,Boost,33,48.4375,11.747500,36.69,290,2e-88
3,Boost,20,68.75,11.000000,57.75,283,2e-88
3,Boost,27,57.8125,10.782500,47.03,287,3e-88
3,Boost,19,70.3125,12.107500,82.42,279,3e-88
3,Boost,29,54.6875,13.557500,41.13,289,1e-87
3,Boost,29,54.6875,19.777500,34.91,288,1e-87
3,Boost,26,59.375,0.205000,59.17,280,2e-87
3,Boost,30,53.125,10.745000,42.38,285,2e-87
3,Boost,24,62.5,3.860000,58.64,279,3e-87
3,Boost,33,48.4375,11.537500,36.9,286,5e-87
3,Boost,27,57.8125,5.042500,52.77,280,6e-87
3,Boost,32,50.0,15.170000,34.83,286,6e-87
3,Boost,32,50.0,13.580000,36.42,286,6e-87
3,Boost,34,46.875,11.475000,35.4,287,1e-86
3,Boost,23,64.0625,30.062500,34,285,2e-86
3,Boost,33,48.4375,12.317500,36.12,284,4e-86
3,Boost,26,59.375,22.605000,36.77,283,4e-86
3,Boost,21,67.1875,8.737500,58.45,276,5e-86
3,Boost,26,59.375,16.555000,42.82,281,7e-86
3,Boost,25,60.9375,18.237500,42.7,281,7e-86
3,Boost,31,51.5625,14.922500,36.64,283,1e-85
3,Boost,20,68.75,15.590000,53.16,283,2e-85
3,Boost,29,54.6875,18.037500,36.65,281,2e-85
3,Boost,24,62.5,7.400000,55.1,274,7e-85
3,Boost,20,68.75,34.590000,34.16,280,8e-85
3,Boost,26,59.375,1.645000,57.73,274,9e-85
3,Boost,33,48.4375,13.427500,35.01,280,1e-84
3,Boost,27,57.8125,20.962500,36.85,280,1e-84
3,Boost,23,64.0625,11.292500,52.77,281,1e-84
3,Boost,30,53.125,18.895000,34.23,280,2e-84
3,Boost,26,59.375,8.355000,51.02,271,7e-84
3,Boost,21,67.1875,24.247500,42.94,278,7e-84
3,Boost,22,65.625,22.645000,42.98,275,9e-84
3,Boost,19,70.3125,38.402500,31.91,278,2e-83
3,Boost,26,59.375,23.595000,35.78,276,2e-83
3,Boost,16,75.0,31.860000,43.14,273,3e-83
3,Boost,25,60.9375,25.427500,35.51,276,3e-83
3,Boost,24,62.5,30.590000,31.91,278,3e-83
3,Boost,23,64.0625,11.412500,52.65,278,3e-83
3,Boost,18,71.875,28.735000,43.14,273,4e-83
3,Boost,27,57.8125,20.962500,36.85,276,4e-83
3,Boost,24,62.5,26.620000,35.88,276,4e-83
3,Boost,18,71.875,28.735000,43.14,273,4e-83
3,Boost,19,70.3125,27.172500,43.14,273,4e-83
3,Boost,36,43.75,6.720000,37.03,276,5e-83
3,Boost,18,71.875,28.615000,43.26,273,6e-83
3,Boost,20,68.75,25.970000,42.78,273,6e-83
3,Boost,20,68.75,25.020000,43.73,272,7e-83
3,Boost,18,71.875,28.285000,43.59,272,1e-82
3,Boost,20,68.75,25.570000,43.18,271,3e-82
3,Boost,30,53.125,18.655000,34.47,275,3e-82
3,Boost,27,57.8125,21.492500,36.32,273,4e-82
3,Boost,24,62.5,10.790000,51.71,275,8e-82
3,Boost,18,71.875,28.445000,43.43,270,9e-82
3,Boost,24,62.5,19.160000,43.34,270,9e-82
3,Boost,30,53.125,17.525000,35.6,272,1e-81
3,Boost,22,65.625,22.765000,42.86,270,1e-81
3,Boost,20,68.75,34.870000,33.88,273,1e-81
3,Boost,21,67.1875,24.327500,42.86,269,1e-81
3,Boost,30,53.125,16.785000,36.34,272,3e-81
3,Boost,27,57.8125,0.942500,56.87,263,3e-81
3,Boost,28,56.25,20.330000,35.92,271,4e-81
3,Boost,35,45.3125,8.312500,37,270,6e-81
3,Boost,30,53.125,21.125000,32,271,2e-80
3,Boost,22,65.625,32.045000,97.67,259,2e-80
3,Boost,26,59.375,16.755000,42.62,276,3e-80
3,Boost,32,50.0,15.550000,34.45,268,3e-80
3,Boost,22,65.625,14.985000,50.64,261,1e-79
3,Boost,20,68.75,25.210000,43.54,275,2e-79
3,Boost,22,65.625,29.585000,36.04,266,4e-79
3,Boost,23,64.0625,19.092500,44.97,259,2e-78
3,Boost,29,54.6875,11.987500,42.7,265,3e-78
3,Boost,21,67.1875,21.907500,45.28,259,4e-78
3,Boost,23,64.0625,17.832500,46.23,262,4e-78
3,Boost,22,65.625,15.415000,50.21,258,5e-78
3,Boost,29,54.6875,21.357500,33.33,263,6e-78
3,Boost,19,70.3125,25.342500,44.97,258,9e-78
3,Boost,23,64.0625,19.092500,44.97,258,1e-77
3,Boost,22,65.625,20.655000,44.97,258,1e-77
3,Boost,30,53.125,22.005000,31.12,263,1e-77
3,Boost,23,64.0625,19.092500,44.97,257,2e-77
3,Boost,27,57.8125,14.642500,43.17,263,2e-77
3,Boost,28,56.25,1.880000,54.37,253,3e-77
3,Boost,22,65.625,20.975000,44.65,256,6e-77
3,Boost,27,57.8125,15.632500,42.18,259,6e-77
3,Boost,35,45.3125,10.622500,34.69,259,1e-76
3,Boost,24,62.5,17.950000,44.55,258,2e-76
3,Boost,21,67.1875,26.287500,40.9,255,3e-76
3,Boost,22,65.625,20.865000,44.76,254,3e-76
3,Boost,20,68.75,28.140000,40.61,255,3e-76
3,Boost,30,53.125,18.565000,34.56,258,4e-76
3,Boost,36,43.75,9.200000,34.55,257,7e-76
3,Boost,23,64.0625,13.002500,51.06,254,7e-76
3,Boost,33,48.4375,16.087500,32.35,258,1e-75
3,Boost,28,56.25,7.310000,48.94,252,1e-75
3,Boost,22,65.625,22.805000,42.82,255,2e-75
3,Boost,22,65.625,31.395000,34.23,255,2e-75
3,Boost,22,65.625,20.315000,45.31,251,3e-75
3,Boost,28,56.25,21.080000,35.17,255,6e-75
3,Boost,24,62.5,11.900000,50.6,256,7e-75
3,Boost,21,67.1875,22.207500,44.98,249,9e-75
3,Boost,29,54.6875,21.277500,33.41,253,3e-74
3,Boost,29,54.6875,19.147500,35.54,253,4e-74
3,Boost,19,70.3125,22.992500,47.32,258,4e-74
3,Boost,29,54.6875,6.107500,48.58,254,8e-74
3,Boost,24,62.5,13.260000,49.24,253,1e-73
3,Boost,23,64.0625,17.912500,46.15,253,3e-73
3,Boost,24,62.5,28.070000,34.43,248,9e-73
3,Boost,30,53.125,18.145000,34.98,249,1e-72
3,Boost,31,51.5625,20.502500,31.06,248,1e-72
3,Boost,21,67.1875,26.362500,93.55,237,1e-71
3,Boost,33,48.4375,14.507500,33.93,245,2e-71
3,Boost,21,67.1875,21.737500,45.45,240,3e-71
3,Boost,26,59.375,27.605000,31.77,245,6e-71
3,Boost,27,57.8125,26.042500,31.77,245,1e-70
3,Boost,27,57.8125,26.042500,31.77,245,1e-70
3,Boost,25,60.9375,28.777500,32.16,243,2e-70
3,Boost,21,67.1875,23.727500,43.46,242,7e-70
3,Boost,35,45.3125,2.852500,42.46,237,1e-69
3,Boost,18,71.875,25.205000,46.67,246,4e-69
3,Boost,38,40.625,7.585000,33.04,239,6e-69
3,Boost,28,56.25,24.380000,31.87,239,7e-69
3,Boost,24,62.5,31.730000,30.77,238,1e-68
3,Boost,22,65.625,6.215000,59.41,235,2e-68
3,Boost,28,56.25,24.120000,32.13,237,2e-68
3,Boost,30,53.125,19.715000,33.41,237,3e-68
3,Boost,24,62.5,28.640000,33.86,236,5e-68
3,Boost,33,48.4375,15.927500,32.51,233,7e-67
3,Boost,19,70.3125,21.362500,48.95,234,7e-67
3,Boost,26,59.375,10.415000,48.96,233,1e-66
3,Boost,29,54.6875,21.057500,33.63,231,5e-66
3,Boost,26,59.375,14.495000,44.88,230,5e-66
3,Boost,31,51.5625,20.102500,31.46,229,2e-65
3,Boost,30,53.125,20.315000,32.81,229,3e-65
3,Boost,22,65.625,33.625000,32,229,4e-65
3,Boost,26,59.375,26.345000,33.03,228,4e-65
3,Boost,25,60.9375,20.997500,39.94,224,7e-65
3,Boost,24,62.5,31.180000,31.32,226,3e-64
3,Boost,26,59.375,27.245000,32.13,226,4e-64
3,Boost,29,54.6875,22.097500,32.59,225,5e-64
3,Boost,25,60.9375,28.127500,32.81,225,6e-64
3,Boost,29,54.6875,21.797500,32.89,225,7e-64
3,Boost,29,54.6875,22.897500,31.79,224,1e-63
3,Boost,25,60.9375,2.812500,63.75,223,1e-63
3,Boost,21,67.1875,21.667500,45.52,219,2e-63
3,Boost,26,59.375,20.805000,38.57,222,2e-63
3,Boost,27,57.8125,25.452500,32.36,223,4e-63
3,Boost,29,54.6875,12.377500,42.31,224,5e-63
3,Boost,30,53.125,21.365000,31.76,223,5e-63
3,Boost,27,57.8125,5.937500,63.75,217,2e-62
3,Boost,22,65.625,20.135000,45.49,216,2e-62
3,Boost,30,53.125,8.985000,44.14,213,1e-61
3,Boost,34,46.875,16.105000,30.77,219,2e-61
3,Boost,25,60.9375,29.247500,31.69,216,2e-60
3,Boost,23,64.0625,32.502500,31.56,215,5e-60
3,Boost,24,62.5,17.500000,45,208,1e-59
3,Boost,26,59.375,14.205000,45.17,208,1e-59
3,Boost,26,59.375,28.085000,31.29,213,2e-59
3,Boost,25,60.9375,15.937500,45,208,2e-59
3,Boost,22,65.625,3.595000,62.03,208,4e-59
3,Boost,29,54.6875,7.947500,46.74,213,7e-59
3,Boost,26,59.375,27.085000,32.29,212,8e-59
3,Boost,23,64.0625,1.712500,62.35,211,1e-58
3,Boost,21,67.1875,6.817500,60.37,211,2e-58
3,Boost,21,67.1875,7.427500,59.76,210,2e-58
3,Boost,27,57.8125,29.002500,28.81,211,2e-58
3,Boost,23,64.0625,32.602500,31.46,211,4e-58
3,Boost,21,67.1875,22.187500,45,204,5e-58
3,Boost,24,62.5,5.110000,57.39,204,2e-57
3,Boost,19,70.3125,38.462500,31.85,207,9e-57
3,Boost,19,70.3125,38.462500,31.85,207,9e-57
3,Boost,29,54.6875,24.357500,30.33,206,1e-56
3,Boost,29,54.6875,24.357500,30.33,206,1e-56
3,Boost,29,54.6875,24.357500,30.33,206,1e-56
3,Boost,29,54.6875,9.687500,45,207,2e-56
3,Boost,26,59.375,20.315000,39.06,203,2e-56
3,Boost,26,59.375,28.285000,31.09,206,2e-56
3,Boost,27,57.8125,29.502500,28.31,205,3e-56
3,Boost,34,46.875,15.985000,30.89,205,3e-56
3,Boost,27,57.8125,0.867500,58.68,209,7e-56
3,Boost,25,60.9375,0.602500,61.54,204,1e-55
3,Boost,29,54.6875,22.107500,32.58,203,1e-55
3,Boost,30,53.125,22.145000,30.98,204,1e-55
3,Boost,26,59.375,1.875000,61.25,204,2e-55
3,Boost,24,62.5,4.570000,57.93,202,2e-55
3,Boost,26,59.375,12.625000,46.75,196,2e-55
3,Boost,23,64.0625,34.412500,29.65,202,1e-54
3,Boost,27,57.8125,28.732500,29.08,201,1e-54
3,Boost,25,60.9375,30.977500,29.96,201,2e-54
3,Boost,19,70.3125,39.542500,30.77,199,2e-54
3,Boost,19,70.3125,39.542500,30.77,199,2e-54
3,Boost,24,62.5,32.070000,30.43,201,2e-54
3,Boost,26,59.375,30.295000,29.08,200,3e-54
3,Boost,29,54.6875,25.607500,29.08,200,3e-54
3,Boost,23,64.0625,34.722500,29.34,200,3e-54
3,Boost,26,59.375,28.215000,31.16,200,4e-54
3,Boost,28,56.25,12.520000,43.73,194,4e-54
3,Boost,33,48.4375,16.617500,31.82,199,5e-54
3,Boost,23,64.0625,34.722500,29.34,199,6e-54
3,Boost,23,64.0625,34.722500,29.34,199,6e-54
3,Boost,20,68.75,39.050000,29.7,199,6e-54
3,Boost,20,68.75,39.050000,29.7,199,6e-54
3,Boost,28,56.25,25.530000,30.72,199,7e-54
3,Boost,23,64.0625,33.522500,30.54,199,8e-54
3,Boost,23,64.0625,33.522500,30.54,199,8e-54
3,Boost,34,46.875,16.595000,30.28,199,9e-54
3,Boost,25,60.9375,29.677500,31.26,199,1e-53
3,Boost,29,54.6875,25.807500,28.88,199,1e-53
3,Boost,26,59.375,29.635000,29.74,198,1e-53
3,Boost,24,62.5,32.960000,29.54,198,1e-53
3,Boost,24,62.5,32.960000,29.54,198,1e-53
3,Boost,31,51.5625,20.772500,30.79,199,1e-53
3,Boost,27,57.8125,26.572500,31.24,198,2e-53
3,Boost,29,54.6875,23.937500,30.75,197,2e-53
3,Boost,29,54.6875,23.937500,30.75,197,2e-53
3,Boost,28,56.25,27.050000,29.2,197,2e-53
3,Boost,28,56.25,27.050000,29.2,197,2e-53
3,Boost,26,59.375,28.335000,31.04,198,2e-53
3,Boost,26,59.375,29.195000,30.18,197,3e-53
3,Boost,23,64.0625,35.062500,29,197,4e-53
3,Boost,27,57.8125,27.532500,30.28,197,4e-53
3,Boost,28,56.25,27.090000,29.16,197,5e-53
3,Boost,25,60.9375,30.007500,30.93,196,7e-53
3,Boost,27,57.8125,27.252500,30.56,196,7e-53
3,Boost,29,54.6875,24.837500,29.85,196,7e-53
3,Boost,27,57.8125,27.882500,29.93,196,9e-53
3,Boost,25,60.9375,30.627500,30.31,196,9e-53
3,Boost,30,53.125,24.185000,28.94,196,1e-52
3,Boost,27,57.8125,27.722500,30.09,196,1e-52
3,Boost,28,56.25,24.460000,31.79,193,1e-52
3,Boost,28,56.25,1.250000,57.5,191,1e-52
3,Boost,29,54.6875,24.377500,30.31,196,1e-52
3,Boost,24,62.5,31.570000,30.93,196,1e-52
3,Boost,26,59.375,29.155000,30.22,196,1e-52
3,Boost,29,54.6875,25.187500,29.5,196,2e-52
3,Boost,23,64.0625,19.622500,44.44,188,2e-52
3,Boost,25,60.9375,29.607500,31.33,195,2e-52
3,Boost,28,56.25,25.240000,31.01,194,2e-52
3,Boost,27,57.8125,28.672500,29.14,194,3e-52
3,Boost,28,56.25,25.740000,30.51,194,3e-52
3,Boost,28,56.25,25.590000,30.66,194,4e-52
3,Boost,28,56.25,24.130000,32.12,195,4e-52
3,Boost,26,59.375,30.215000,29.16,194,4e-52
3,Boost,28,56.25,23.810000,32.44,194,4e-52
3,Boost,31,51.5625,21.562500,30,194,5e-52
3,Boost,27,57.8125,15.272500,42.54,188,5e-52
3,Boost,28,56.25,23.940000,32.31,194,6e-52
3,Boost,25,60.9375,30.797500,30.14,194,6e-52
3,Boost,23,64.0625,32.382500,31.68,194,9e-52
3,Boost,27,57.8125,28.252500,29.56,193,9e-52
3,Boost,28,56.25,27.070000,29.18,193,1e-51
3,Boost,26,59.375,28.485000,30.89,193,1e-51
3,Boost,30,53.125,22.835000,30.29,192,1e-51
3,Boost,29,54.6875,24.177500,30.51,192,2e-51
3,Boost,30,53.125,24.435000,28.69,192,2e-51
3,Boost,30,53.125,24.005000,29.12,192,2e-51
3,Boost,27,57.8125,28.692500,29.12,192,3e-51
3,Boost,27,57.8125,28.692500,29.12,192,3e-51
3,Boost,28,56.25,25.220000,31.03,192,4e-51
3,Boost,30,53.125,22.375000,30.75,192,4e-51
3,Boost,26,59.375,29.915000,29.46,191,4e-51
3,Boost,30,53.125,23.665000,29.46,192,4e-51
3,Boost,27,57.8125,27.222500,30.59,191,4e-51
3,Boost,29,54.6875,25.287500,29.4,191,5e-51
3,Boost,24,62.5,31.770000,30.73,192,5e-51
3,Boost,22,65.625,34.895000,30.73,192,5e-51
3,Boost,25,60.9375,30.547500,30.39,191,6e-51
3,Boost,25,60.9375,30.547500,30.39,191,6e-51
3,Boost,25,60.9375,30.547500,30.39,191,6e-51
3,Boost,30,53.125,23.475000,29.65,191,6e-51
3,Boost,28,56.25,25.290000,30.96,192,6e-51
3,Boost,35,45.3125,13.382500,31.93,191,7e-51
3,Boost,33,48.4375,16.287500,32.15,191,7e-51
3,Boost,28,56.25,25.430000,30.82,191,7e-51
3,Boost,26,59.375,28.645000,30.73,191,8e-51
3,Boost,20,68.75,38.180000,30.57,191,9e-51
3,Boost,25,60.9375,32.277500,28.66,191,9e-51
3,Boost,27,57.8125,28.272500,29.54,191,9e-51
3,Boost,27,57.8125,27.312500,30.5,191,1e-50
3,Boost,25,60.9375,30.427500,30.51,191,1e-50
3,Boost,25,60.9375,30.427500,30.51,191,1e-50
3,Boost,24,62.5,32.880000,29.62,190,1e-50
3,Boost,22,65.625,34.635000,30.99,190,1e-50
3,Boost,25,60.9375,30.407500,30.53,190,1e-50
3,Boost,25,60.9375,29.947500,30.99,190,2e-50
3,Boost,30,53.125,22.835000,30.29,190,2e-50
3,Boost,25,60.9375,31.987500,28.95,191,2e-50
3,Boost,25,60.9375,31.987500,28.95,191,2e-50
3,Boost,31,51.5625,20.392500,31.17,190,2e-50
3,Boost,31,51.5625,20.392500,31.17,190,2e-50
3,Boost,27,57.8125,26.622500,31.19,190,2e-50
3,Boost,27,57.8125,26.622500,31.19,190,2e-50
3,Boost,28,56.25,27.070000,29.18,190,2e-50
3,Boost,26,59.375,30.135000,29.24,190,2e-50
3,Boost,27,57.8125,27.892500,29.92,190,2e-50
3,Boost,27,57.8125,27.042500,30.77,189,2e-50
3,Boost,23,64.0625,35.582500,28.48,189,3e-50
3,Boost,29,54.6875,24.177500,30.51,190,3e-50
3,Boost,26,59.375,28.265000,31.11,189,3e-50
3,Boost,27,57.8125,28.952500,28.86,189,3e-50
3,Boost,29,54.6875,24.447500,30.24,189,3e-50
3,Boost,25,60.9375,30.427500,30.51,190,4e-50
3,Boost,26,59.375,28.835000,30.54,188,4e-50
3,Boost,26,59.375,28.835000,30.54,188,4e-50
3,Boost,28,56.25,25.150000,31.1,189,4e-50
3,Boost,28,56.25,25.150000,31.1,189,4e-50
3,Boost,35,45.3125,12.862500,32.45,189,4e-50
3,Boost,29,54.6875,26.717500,27.97,189,5e-50
3,Boost,24,62.5,32.660000,29.84,189,5e-50
3,Boost,30,53.125,23.055000,30.07,188,5e-50
3,Boost,27,57.8125,28.282500,29.53,188,6e-50
3,Boost,31,51.5625,21.272500,30.29,189,6e-50
3,Boost,25,60.9375,28.857500,32.08,188,7e-50
3,Boost,29,54.6875,24.727500,29.96,189,7e-50
3,Boost,25,60.9375,31.097500,29.84,187,8e-50
3,Boost,22,65.625,35.525000,30.1,188,8e-50
3,Boost,22,65.625,35.525000,30.1,188,8e-50
3,Boost,34,46.875,16.415000,30.46,188,9e-50
3,Boost,34,46.875,16.415000,30.46,188,9e-50
3,Boost,26,59.375,28.725000,30.65,188,1e-49
3,Boost,30,53.125,23.055000,30.07,188,1e-49
3,Boost,25,60.9375,30.557500,30.38,188,1e-49
3,Boost,25,60.9375,33.157500,27.78,188,1e-49
3,Boost,30,53.125,24.435000,28.69,187,1e-49
3,Boost,29,54.6875,24.497500,30.19,188,1e-49
3,Boost,29,54.6875,25.827500,28.86,187,1e-49
3,Boost,29,54.6875,25.827500,28.86,187,1e-49
3,Boost,29,54.6875,25.167500,29.52,187,2e-49
3,Boost,31,51.5625,23.112500,28.45,188,2e-49
3,Boost,33,48.4375,19.547500,28.89,186,2e-49
3,Boost,24,62.5,34.790000,27.71,187,2e-49
3,Boost,25,60.9375,32.367500,28.57,187,2e-49
3,Boost,24,62.5,33.320000,29.18,187,2e-49
3,Boost,28,56.25,26.580000,29.67,186,2e-49
3,Boost,27,57.8125,26.732500,31.08,187,2e-49
3,Boost,27,57.8125,29.182500,28.63,187,2e-49
3,Boost,27,57.8125,29.022500,28.79,187,2e-49
3,Boost,37,42.1875,11.607500,30.58,187,2e-49
3,Boost,37,42.1875,11.607500,30.58,187,2e-49
3,Boost,28,56.25,27.400000,28.85,187,2e-49
3,Boost,23,64.0625,34.062500,30,187,2e-49
3,Boost,23,64.0625,34.062500,30,187,2e-49
3,Boost,23,64.0625,34.062500,30,187,2e-49
3,Boost,33,48.4375,18.127500,30.31,186,2e-49
3,Boost,29,54.6875,24.597500,30.09,186,3e-49
3,Boost,24,62.5,33.050000,29.45,187,3e-49
3,Boost,28,56.25,25.170000,31.08,186,3e-49
3,Boost,26,59.375,28.275000,31.1,186,3e-49
3,Boost,30,53.125,22.045000,31.08,186,3e-49
3,Boost,26,59.375,29.395000,29.98,186,3e-49
3,Boost,28,56.25,25.340000,30.91,187,3e-49
3,Boost,28,56.25,25.340000,30.91,187,3e-49
